red_mean,green_mean,blue_mean
128.4136,111.2091,89.3568
130.0108,112.527,90.6321
127.6964,110.6672,89.5696
127.332,110.2852,89.1019
126.9073,109.7861,88.5814
128.1959,110.2681,88.1621
128.8097,110.569,88.1217
127.208,109.7281,90.0796
127.8556,110.3949,91.6271
129.1998,111.8239,92.8924
130.2032,112.8123,94.2344
130.8623,113.4275,94.9844
131.7623,113.7864,94.2769
131.8469,113.96,94.5157
133.0139,115.2508,95.2025
134.848,117.0892,97.0817
136.2877,118.6237,98.5443
136.1969,118.4517,98.2423
135.3659,117.1907,97.3357
135.1264,116.9305,97.3126
134.9151,116.8757,97.5545
135.9558,117.792,96.9898
135.1067,116.4602,95.2762
134.6102,115.9978,93.9092
132.9158,114.4714,92.5631
131.6278,112.9921,90.1492
130.1035,111.8639,89.2993
130.2616,111.8141,89.3955
128.9257,110.9513,88.0803
128.0403,110.0681,87.4228
128.1919,109.9234,87.3296
128.5519,110.3633,87.6126
128.8447,110.5466,87.5752
129.3149,110.8046,87.1633
129.2748,110.5959,86.354
129.7187,110.8721,86.5252
129.2584,110.7054,87.567
129.7325,111.0021,87.9452
126.7045,108.62,86.5854
126.2518,108.2992,86.212
127.6535,109.4667,87.0456
128.3485,110.204,87.9591
128.3336,110.1436,87.0079
128.5532,110.1996,87.0449
128.6068,110.3053,87.0908
127.6416,109.5627,86.8797
127.8249,109.827,87.1151
127.6283,109.5124,87.2001
127.0832,108.6597,85.4061
128.1914,109.0495,85.1174
127.0755,108.0698,85.0432
125.4245,107.5616,87.8462
127.2248,109.6154,90.9673
130.3376,112.4766,93.6568
132.6698,114.5307,92.5132
130.2747,110.9506,87.3199
128.212,108.7992,85.3322
130.654,110.718,86.2048
128.7393,109.4497,86.7099
127.3368,108.706,87.1149
128.0579,109.211,87.2504
127.9061,109.0714,87.6122
128.023,109.2336,88.4124
126.701,108.4034,88.0654
126.2747,107.8643,87.404
128.8561,110.1739,88.8988
128.5041,110.0855,89.2994
130.4457,111.7479,89.4515
129.2627,110.8106,89.2685
130.1677,111.9943,90.5367
129.4661,111.3503,90.4022
127.1335,109.291,87.8429
127.2519,109.2846,87.5987
127.6326,109.2509,87.0881
127.8021,109.4162,86.7759
129.3295,110.5547,87.4681
130.7718,111.6907,88.1399
132.4951,113.0192,89.4306
133.9023,114.3445,90.1475
133.6819,114.7946,90.4826
126.2432,108.5589,86.6478
125.2811,107.6458,86.2366
125.6359,107.9437,86.3618
126.6079,108.838,86.7976
126.6608,109.0155,86.6423
126.5466,108.8165,86.4631
127.9186,110.0162,87.2799
127.7135,109.6324,86.8374
125.8334,107.8819,85.3618
126.8254,108.767,86.2577
128.7304,110.2195,87.4225
125.6547,107.3186,84.5265
123.5521,105.6081,84.5827
123.6009,105.5638,84.5242
123.838,105.7175,84.5989
127.1372,108.3735,86.3497
125.169,106.4985,85.5123
127.3484,108.1849,86.3084
127.5746,107.923,86.305
127.3795,107.9326,86.2409
126.636,107.3634,87.3603
127.8596,108.6035,88.5988
127.5571,108.3944,88.5627
128.517,109.4063,89.6488
128.5263,109.5297,90.0459
128.2372,109.4329,89.881
127.8821,108.9741,89.8411
127.6354,109.1737,89.9954
128.1903,109.3156,89.3177
128.8992,110.3998,89.988
128.2554,109.8744,89.5199
127.9346,109.6514,88.7206
127.9591,109.8768,88.251
128.2322,110.2383,88.2611
129.7792,111.5472,89.6566
131.6241,113.0406,90.6168
131.3907,112.7243,89.8427
132.4028,113.6535,90.439
130.6312,111.894,89.5266
130.2569,112.1983,89.7486
130.0325,111.5001,88.7039
128.3176,110.1132,87.8246
127.9792,109.7217,88.0753
127.5502,109.5438,87.9168
128.0765,110.1393,88.7145
131.1828,112.8889,90.611
129.96,112.1617,90.6841
130.8445,112.9229,90.998
129.0192,111.0179,89.4761
129.8296,111.6766,89.5945
129.9981,111.8505,90.0009
128.7295,110.2247,88.2359
129.1648,110.4336,88.1466
128.5656,109.8862,87.6539
127.8415,109.2279,87.0841
129.2322,110.4605,87.7445
127.9042,109.2961,87.064
126.2132,107.8527,85.9775
126.0779,107.6844,86.0131
128.6657,109.9115,87.5702
127.4759,108.8976,86.833
127.9833,109.5027,88.0641
129.66,111.0362,88.7572
126.8619,108.2339,86.4245
131.2139,112.2812,89.7678
132.3093,113.4561,90.5087
131.108,112.465,89.8189
130.8289,112.2295,89.3715
128.5969,110.3192,88.1172
126.7403,108.6087,86.7828
126.3791,108.5284,86.6327
125.4684,107.6353,86.2765
124.512,106.9351,85.9014
126.2588,108.3051,86.7289
126.558,108.5741,86.7638
128.8376,110.231,87.7468
125.2246,106.9829,85.4405
125.8722,107.633,85.522
125.9954,107.5598,85.3125
126.2462,107.7144,85.5918
127.829,109.3838,87.0489
129.0535,110.7318,88.528
126.8365,108.6573,87.3136
126.6078,108.2631,87.0703
126.8311,108.4466,86.9726
126.862,108.3403,87.1821
128.0289,109.4239,87.7066
128.2505,109.5819,87.8367
132.4157,113.2807,90.3882
134.265,114.9949,91.6053
135.4844,115.5863,91.4551
134.4838,114.8651,90.4977
132.3056,112.8504,89.014
134.4112,114.835,90.5914
135.0049,115.5046,91.1554
136.0852,116.5291,91.7413
134.336,115.7626,91.6846
133.68,115.1452,91.0803
133.4512,114.8893,90.9584
133.4522,114.658,90.7333
132.9976,114.4085,90.6932
133.035,114.342,90.7074
133.3646,114.7142,90.7921
132.2352,113.876,90.169
132.2481,114.02,90.2552
131.7099,113.3543,89.9203
130.5552,112.3324,89.0866
128.6661,110.7323,87.9652
126.803,108.8836,86.4232
132.2289,115.2716,98.5812
131.7967,114.9127,98.5823
131.2803,114.4825,98.3346
130.8889,113.9902,98.0753
130.1954,113.5626,98.0086
129.368,112.6457,97.3414
129.8714,113.184,97.6235
130.7075,114.016,98.182
129.5714,112.8643,96.8949
128.5391,111.8434,96.3303
129.7652,113.1025,96.9534
129.5707,112.8661,96.7945
131.797,114.5733,98.3414
132.5052,115.3971,99.0763
132.8941,115.8347,99.58
132.8063,115.646,99.5104
133.6306,116.513,100.1774
131.7041,114.8819,98.7137
131.4147,114.5226,98.3398
131.3296,114.6256,98.4974
132.4137,115.5212,99.1317
133.5084,116.3501,99.9572
135.2176,118.1236,101.6508
134.8089,117.7329,101.5301
134.0944,117.135,100.9258
134.0181,117.1259,100.8628
134.643,117.8475,101.2635
133.3602,116.6081,100.3371
131.1421,114.6397,98.5096
129.9316,113.4384,96.9793
127.8032,111.4203,95.6096
128.5659,112.2983,96.349
128.2637,111.9949,96.2725
129.357,112.49,96.8584
131.1878,114.2845,98.1569
129.8883,113.0289,97.8092
129.8049,113.0758,97.6716
130.6206,113.8453,98.2064
131.4011,114.602,98.623
130.7648,113.7719,98.1557
131.8126,114.822,98.9153
134.5556,117.3085,101.1897
133.1287,116.4377,100.2309
131.0893,114.7096,98.9053
132.2756,115.8574,99.9464
133.5667,117.1355,101.0846
133.4758,116.778,99.6252
133.2285,116.4844,98.4798
134.3184,117.3305,99.4394
135.5733,118.8453,100.0751
136.3658,119.8756,101.0615
135.8504,119.5982,101.5226
134.2387,118.026,100.3245
131.0657,115.1552,97.7561
130.0618,113.9681,96.8128
130.3624,114.129,96.739
129.0177,113.6375,97.9077
129.1555,113.9095,98.0466
129.3525,113.8765,98.2636
130.2659,114.681,98.9487
130.5736,114.9472,99.1823
126.154,111.5653,97.1058
125.8928,111.3932,96.8633
125.8057,111.0154,96.6005
125.6606,110.9168,96.4958
125.9096,110.7977,96.405
125.9791,110.8241,96.9423
126.4381,111.2615,97.0749
126.3504,111.2191,97.1595
127.8645,112.6236,99.0819
126.2229,111.2587,98.774
126.5227,111.4427,98.9989
127.0437,111.6917,99.1801
126.9446,111.8612,99.4462
127.3778,111.9549,99.5455
126.7441,111.3693,99.0235
125.9875,110.9322,98.5351
126.4792,111.2469,98.906
126.3713,110.9901,98.9125
126.169,110.6,98.6802
127.1058,111.796,99.6485
126.9023,111.4312,99.7082
127.5351,111.9783,98.9914
128.3336,112.5953,99.506
128.207,112.4569,99.4389
128.9658,112.9805,99.8268
129.8345,113.6877,100.3987
128.4748,113.1687,100.8999
128.9243,113.6562,101.4355
128.9756,113.7732,101.6021
129.4106,114.2722,101.4023
130.145,114.775,101.2612
129.5751,114.5152,101.2425
128.1077,113.0809,100.0288
127.8271,112.9223,99.7679
128.1779,113.3119,100.2216
127.5586,112.7249,99.4875
127.9286,113.0017,99.5647
128.6132,113.4229,99.6723
128.6627,113.5411,99.3572
128.3084,113.2788,99.0444
129.5541,114.196,99.9458
129.3596,113.9862,99.9409
128.2355,113.1712,99.2948
129.5319,114.5869,100.1184
127.1073,112.0595,97.896
126.4138,111.5242,97.4406
127.1381,112.2479,98.9628
126.1894,111.421,99.6862
126.5226,111.7125,100.1146
128.2153,113.4056,101.5097
127.343,112.4053,101.039
126.573,111.7102,100.4952
126.9426,111.9615,101.0866
128.0442,112.9057,101.8316
128.8879,113.4356,102.047
129.5829,114.2003,102.8018
130.6532,114.481,103.1429
130.949,114.5562,103.2194
129.9836,113.5631,102.4405
127.7753,111.3464,100.6231
127.2085,111.0373,100.104
129.5603,113.2613,102.0696
130.059,113.9143,102.562
128.0795,112.2208,101.2447
128.0198,112.3228,101.2097
127.2965,112.0188,101.8363
128.2553,112.7451,102.5961
127.714,112.1316,102.3438
127.491,112.004,102.2652
127.7279,112.3965,102.6319
127.9662,112.4193,102.5084
127.744,112.2234,102.3461
128.3646,112.9139,102.9954
128.8782,113.4415,103.2671
129.3181,114.1403,103.8982
131.0898,115.6257,105.4735
133.136,117.2633,107.1651
134.6525,118.5233,108.4379
134.8895,118.8627,108.8157
134.9777,118.9128,108.902
134.0595,117.9242,107.9368
132.1839,115.7273,105.7662
130.6519,114.1878,104.5194
128.2476,111.8149,102.5123
128.863,112.8245,102.1858
129.4754,113.366,101.0617
129.9007,114.1514,100.9102
130.6968,115.1482,101.1941
131.4637,115.6346,100.6994
132.6583,116.4935,100.5901
133.2212,117.2416,100.8055
133.613,117.5044,100.4507
133.9474,117.7249,100.8044
134.252,118.0445,100.0682
134.2779,118.2105,99.9324
134.5535,118.3601,99.9087
134.6485,118.5304,100.0234
134.3842,118.4757,99.8644
134.5941,118.5812,99.9753
134.6316,118.4684,99.891
134.2697,118.2533,99.5314
133.8224,117.8955,99.1262
133.1063,117.4332,99.9987
132.365,116.8714,99.6157
130.7174,115.7382,98.7146
129.495,115.1314,99.9782
128.0227,113.7151,99.1537
126.6338,112.5297,98.3595
125.897,111.4621,97.7222
125.6511,111.0181,97.334
126.0454,111.1755,98.0641
126.3368,111.2552,99.0764
126.1509,111.2674,99.7113
126.0313,111.0173,99.9838
126.2582,111.2628,100.0093
126.1613,110.8175,99.7612
125.7715,110.4643,99.4213
126.5039,111.3225,99.7257
126.5207,111.2979,99.8458
126.8245,111.5374,100.2197
129.0422,113.9518,102.2337
129.0321,113.8226,102.2271
129.8675,114.835,103.345
130.1895,115.3937,103.8629
130.1938,115.0746,103.7297
131.4658,115.3161,101.6611
130.2754,114.3613,100.3487
130.2081,114.569,100.3046
132.189,116.6701,101.5706
130.5722,115.024,99.9436
128.4984,113.0766,98.2859
127.8037,112.2731,97.5245
127.1644,111.7808,97.2368
127.3841,112.2104,97.428
128.9042,113.4253,98.3394
128.8913,112.8355,97.2104
129.4529,113.1602,96.5929
130.8505,113.8902,95.69
129.0746,112.8985,95.4436
130.6752,114.2496,96.3887
130.3531,113.9707,96.4507
129.7401,113.9876,96.7159
129.1666,113.5974,96.5017
131.6495,116.0209,98.4782
130.5619,115.3553,98.2871
129.6992,114.5638,97.522
130.3926,115.0671,97.7758
129.3517,114.2149,97.1858
128.5922,113.5574,96.5405
129.842,114.571,97.4225
130.1866,114.7969,97.3953
128.7666,113.3481,96.4933
128.7582,113.6208,96.661
128.4914,113.3383,96.5502
128.4623,113.4482,96.3986
129.0214,113.8195,96.8061
128.3298,113.2348,96.3896
127.8115,112.7952,96.1541
128.7098,113.5194,96.6729
128.3828,113.4797,96.5387
128.2099,113.3816,96.4382
128.7578,113.8909,97.1966
129.128,114.3231,97.4308
129.7808,114.0707,96.3076
128.6195,113.142,96.4744
128.2123,113.1777,99.8682
129.7178,114.4762,102.8289
130.7984,115.3789,103.8478
131.2441,115.0136,102.4426
129.9623,113.8194,100.0792
130.1765,114.4867,100.5597
130.6072,114.6003,100.5697
129.8272,114.0692,99.9508
128.3545,113.1554,98.7143
128.9214,113.7655,99.032
129.511,114.4915,99.4487
129.7051,114.4512,99.4173
130.4565,115.2748,100.1394
130.0346,114.7417,99.55
131.5592,116.139,100.8129
129.8748,114.4732,99.6071
130.0236,114.6174,99.859
129.2677,114.3217,99.638
130.1386,115.1439,100.0336
129.3698,114.2013,99.2256
129.4648,114.2347,99.3056
129.7997,114.3989,99.4311
130.0753,114.7973,99.7747
129.2182,114.0528,99.0819
128.7612,113.7466,98.8312
128.6026,113.5267,98.5599
129.5015,114.1806,99.1217
128.9211,113.9252,98.8666
128.6044,113.667,98.8997
126.008,111.4248,97.0595
126.9622,112.2854,97.694
127.3356,112.7351,98.6922
127.8603,113.2503,99.3928
127.0963,112.6149,98.432
126.4275,111.7415,97.49
126.3012,111.283,97.8219
127.3831,112.296,99.5516
129.243,113.8469,101.2354
130.1289,114.5487,102.5512
130.4447,114.4059,100.7157
131.0646,115.3861,100.835
131.443,116.3639,101.883
132.6499,117.6991,103.2018
136.9009,121.0299,103.8026
137.2305,120.8464,101.1621
137.4248,120.92,101.4063
137.6938,121.3265,101.672
136.6443,120.5031,100.749
135.8452,119.8012,100.2927
134.1864,118.4469,98.9663
132.7923,117.0166,97.6434
132.4028,117.1369,99.1464
131.3329,116.6545,100.485
130.0622,115.6475,99.8126
131.5966,117.3911,101.3399
129.9676,115.0696,99.0125
127.3996,112.319,96.8566
126.9278,111.763,97.2158
128.644,113.1476,99.1244
128.2448,112.831,98.8279
128.5475,113.0376,98.9351
128.8275,113.3909,99.5477
129.1085,113.3256,98.6648
130.2854,113.6422,97.5701
129.6613,113.1008,97.1509
129.6035,113.0976,97.0226
128.6415,112.0552,96.5529
128.4446,111.8528,96.1723
128.936,112.3041,96.531
128.3068,111.8138,96.2607
128.5167,111.9288,96.4728
129.0889,112.599,96.6413
128.7514,112.7577,96.3404
129.7402,113.4652,96.6234
129.3071,112.7907,95.2179
128.8248,112.3072,95.0179
128.7092,112.3142,94.7911
128.3992,112.1049,94.6632
127.3688,111.2065,93.7388
127.4856,111.0871,93.7548
127.6577,111.3261,93.9217
127.8386,111.5088,93.8158
129.0973,112.4516,94.7414
128.7087,112.0931,94.3735
129.1712,112.6165,94.6774
129.1589,112.6913,94.8174
129.6474,113.2004,95.1492
129.205,112.81,95.0724
132.0133,115.2,96.679
129.4135,113.3331,95.7864
129.5942,113.806,96.4517
130.4925,114.76,97.1395
132.9565,116.6441,98.2839
131.8983,115.3018,97.1591
128.9324,113.0072,95.4207
129.5091,113.3747,95.6393
129.7509,113.464,95.7302
129.9121,113.9523,96.4525
131.1873,114.8556,97.0425
130.413,114.1001,96.2753
132.027,115.2817,96.9055
130.994,114.2327,96.1853
130.8604,114.2812,95.9551
130.9702,114.1013,96.4078
131.0523,114.2418,96.4023
131.0196,114.2847,96.3159
131.3499,114.7458,96.6117
130.8345,114.521,96.2786
130.7863,114.3585,95.989
130.7609,114.2428,95.4361
132.036,115.4385,96.3751
130.5791,114.0593,95.0441
129.8617,113.6065,94.6013
130.1887,113.6376,94.723
130.0134,113.5149,94.7757
129.7081,113.4381,94.6885
130.8094,114.3915,95.3429
130.6873,114.2554,95.4988
129.9677,113.9305,94.8189
131.4687,115.2116,95.6625
131.6671,115.0824,95.7317
130.9652,114.5861,95.3412
130.9212,114.5973,95.3446
131.0492,114.8324,95.5631
131.1927,114.7496,95.5718
131.4289,115.0004,95.7885
131.0119,114.69,95.3611
130.7946,114.4883,95.3133
131.0896,114.8582,95.3644
131.2974,114.8932,95.2003
131.3348,114.8634,95.0053
132.1549,115.6645,95.6335
131.1012,114.6271,94.5064
130.2153,114.1651,95.3793
130.2891,114.2011,95.557
130.7587,114.8207,96.9171
128.9656,113.5994,97.1009
131.3232,115.8465,98.8816
132.1867,116.6367,99.6045
134.8825,118.7039,101.1619
134.13,118.2139,100.8558
133.85,118.0101,100.644
133.8741,117.8111,100.6343
132.7064,117.764,100.9802
132.7376,117.7215,101.0847
132.85,117.8942,101.1416
132.8169,117.8713,101.0563
133.6543,118.6306,101.8166
134.6468,119.5132,102.6236
134.739,119.6645,102.4562
126.3403,113.9375,99.6493
127.215,114.7524,100.3601
127.0452,114.5105,100.3449
126.7252,114.461,100.0014
127.5108,115.0474,100.5552
128.7211,116.3274,101.7241
128.6775,116.4072,101.8606
128.7703,116.7424,102.1135
129.0664,117.1836,102.5464
128.5351,116.2056,101.5326
129.342,117.3001,102.3955
129.821,117.7451,102.7371
129.2619,116.9537,101.8577
128.8361,116.3565,101.2545
128.6271,115.8544,100.9286
128.439,115.9534,101.1239
130.0041,117.7845,102.925
130.9329,118.679,103.669
129.9374,117.5937,102.8956
130.5974,118.5537,103.7705
131.7354,120.0615,105.0241
130.0212,118.5693,105.1752
128.826,117.0,103.8019
128.3983,116.8669,103.564
128.1283,116.6742,103.0043
127.8919,116.6287,102.8563
128.3969,116.9313,102.805
129.4048,117.6203,103.6868
131.3056,119.6279,105.622
130.8014,119.1438,105.1855
131.1863,119.4462,105.5338
135.5231,125.9284,114.2091
135.2445,125.5361,113.8469
128.7795,118.0933,105.7614
128.1418,117.2201,105.1995
129.3423,117.0953,104.8011
131.3775,119.7315,107.3952
132.5516,121.314,109.3061
130.7737,119.9649,107.8669
129.4269,118.4978,106.5552
131.2363,120.4494,108.6932
128.0331,116.2689,101.302
127.9441,115.9685,101.6837
127.8339,115.8833,101.3499
128.932,117.0582,102.4208
130.6504,118.5228,103.8379
131.9202,119.649,105.301
132.4701,120.0001,105.5218
132.408,120.0669,105.3633
132.306,119.8075,105.0476
132.2008,119.6238,105.0444
132.4026,119.9836,105.2522
133.892,121.6034,106.8302
135.6654,123.3052,108.3201
134.0433,121.5208,106.6513
132.8562,120.1545,105.4622
133.5252,121.0657,106.3523
131.7928,119.2737,104.4161
131.6023,118.9971,104.5382
131.0299,118.5624,103.9791
131.0067,118.4632,103.9942
131.3984,119.0723,104.7641
131.977,119.639,105.3466
131.8875,119.7245,105.4125
132.1741,119.9293,105.2973
132.2269,119.8529,104.9725
134.4748,121.6242,106.4154
135.4874,122.4685,107.1888
137.2191,123.7766,108.171
137.3172,124.0442,108.0182
135.631,121.6008,105.2836
134.9927,120.6602,103.9865
135.3142,121.3981,104.9305
137.7968,123.6873,106.6022
137.0352,122.5227,104.871
136.2056,121.9072,104.8297
139.0459,125.0311,107.9066
141.1593,127.5654,111.2452
140.792,127.6958,112.3804
140.1305,128.0672,113.6178
136.3008,124.4623,110.6884
133.0748,121.5453,108.2639
131.8024,120.5218,107.3083
130.4842,119.0537,106.0499
132.0801,119.3666,104.9856
132.2398,119.9274,105.3487
132.0898,119.6554,105.448
131.7666,119.6122,105.3838
130.6914,118.2741,104.0478
129.2336,116.5581,102.8674
128.7109,116.165,102.6941
127.9757,115.8069,102.2656
128.6396,116.8145,102.9891
138.1018,120.4503,99.152
138.5575,121.0946,99.8253
139.1083,121.5705,100.2655
139.2457,121.8198,100.5248
139.3678,121.8524,100.5207
138.9096,121.2512,100.2856
140.4352,122.7536,101.1924
141.5503,123.8179,102.833
142.0017,124.6312,103.5953
142.2026,124.3333,103.067
141.0976,123.3429,102.3393
141.9508,123.9332,101.886
142.0406,124.1395,102.3724
140.2954,121.6594,99.5467
138.7529,120.1425,97.9629
138.9698,120.5227,99.0082
137.4935,119.6073,98.8166
138.0939,120.3384,99.4636
136.5894,118.7494,97.5813
135.1266,118.0308,97.1543
136.3272,119.1481,97.7391
137.5453,120.125,98.6091
137.0198,119.8386,98.2397
137.4613,120.1932,98.6521
137.8826,120.3569,98.7847
138.1427,120.7686,99.0125
138.2259,120.7394,99.0391
137.5634,120.1225,98.2447
136.1998,118.7793,97.2768
136.7507,119.5399,98.425
135.771,118.623,98.1311
134.5667,117.3328,97.622
134.1669,116.8965,97.1381
134.4296,116.968,97.3705
135.7058,118.5459,98.3745
136.066,119.091,99.1021
137.2325,120.3091,100.5242
136.1314,119.1391,99.5458
137.6327,120.8678,100.7832
137.3896,120.5394,100.8906
137.5966,120.5598,100.7298
137.3563,120.1513,99.7268
136.7608,119.0495,98.3303
137.448,119.5507,97.8992
138.3897,120.4784,98.9206
138.2325,120.7499,100.6375
137.5024,120.3493,100.6874
137.1446,119.566,99.4918
137.4321,119.9351,100.2183
138.221,120.6587,101.0236
138.891,121.3263,101.5631
139.1943,121.3903,101.6436
140.8495,123.3094,103.0695
141.721,123.9163,103.4106
141.3729,123.8073,103.3503
128.4554,111.8026,92.2391
128.4902,111.807,92.3489
128.8696,111.9797,92.5769
127.1068,110.531,91.6725
125.8111,109.3256,90.75
126.6539,110.1613,91.2977
126.5909,110.2397,90.9644
127.147,110.5929,91.2097
127.5305,110.9378,91.5685
126.5775,110.1409,90.9583
126.0552,109.3288,90.555
125.9139,109.3513,90.2614
124.8967,108.5704,89.7934
125.0811,108.788,89.7727
125.1953,108.7335,89.9072
125.4635,109.0246,89.993
126.0331,109.5998,90.3805
127.8626,111.2941,91.7131
128.4964,111.7475,91.9497
127.8936,110.9687,91.5334
128.7108,112.0091,92.7558
128.6645,111.9539,92.8392
128.0993,111.3884,92.5087
127.377,110.866,91.9621
130.3507,113.5154,94.1064
126.7961,110.3045,91.4784
125.2639,109.029,90.8312
128.1115,110.7482,91.51
126.5488,109.2562,90.165
126.8039,109.6247,90.3336
125.4398,108.355,89.2971
126.1307,108.8702,89.4915
125.2512,108.1602,89.0338
124.7301,107.7243,88.4652
124.4703,107.5139,88.3024
125.0856,107.7809,88.5587
126.0103,108.7367,89.4467
126.4805,109.1308,89.7735
125.4843,108.2203,89.2251
124.9784,107.787,88.6083
124.6445,107.5292,88.45
125.2414,108.0872,88.9883
124.5621,107.5684,88.6902
124.5212,107.3754,88.5715
124.6977,107.4438,88.6519
125.1771,107.9416,89.0251
124.6983,107.4715,88.5722
125.3907,108.2302,89.1924
126.9739,109.8009,90.3345
125.326,108.1695,89.212
125.2198,108.1015,89.0043
126.1964,109.0358,89.6338
125.5974,108.3163,88.8153
124.755,107.4791,88.1727
124.4832,107.4713,88.1075
124.4062,107.2248,88.1611
127.2037,109.9275,90.0652
125.5178,108.2361,89.0176
125.4442,108.2539,89.2049
125.1692,108.166,88.7835
125.8771,108.648,89.1352
